change,changeOverTime,changePercent,close,fClose,fHigh,fLow,fOpen,fVolume,high,id,key,label,low,marketChangeOverTime,open,subkey,symbol,uClose,uHigh,uLow,uOpen,uVolume,updated,volume
0.0,0.0,0.0,123.0,123.0,124.18,122.49,123.66,75089134,124.18,HISTORICAL_PRICES,AAPL,"Apr 1, 21",122.49,0.0,123.66,,AAPL,123.0,124.18,122.49,123.66,75089134,2021-04-02 00:48:07,75089134
-0.8499999999999943,-0.006910569105691011,-0.0069,122.15,122.15,123.52,121.15,121.65,118323826,123.52,HISTORICAL_PRICES,AAPL,"Mar 31, 21",121.15,-0.006910569105691011,121.65,,AAPL,122.15,123.52,121.15,121.65,118323826,2021-04-01 00:48:05,118323826
-2.25,-0.02520325203252028,-0.0184,119.9,119.9,120.4031,118.86,120.11,85671919,120.4031,HISTORICAL_PRICES,AAPL,"Mar 30, 21",118.86,-0.02520325203252028,120.11,,AAPL,119.9,120.4031,118.86,120.11,85671919,2021-03-31 01:16:10,85671919
1.4899999999999949,-0.013089430894308939,0.0124,121.39,121.39,122.58,120.7299,121.65,80819203,122.58,HISTORICAL_PRICES,AAPL,"Mar 29, 21",120.7299,-0.013089430894308939,121.65,,AAPL,121.39,122.58,120.7299,121.65,80819203,2021-03-30 01:00:08,80819203
-0.18000000000000682,-0.014552845528455335,-0.0015,121.21,121.21,121.48,118.92,120.35,94071234,121.48,HISTORICAL_PRICES,AAPL,"Mar 26, 21",118.92,-0.014552845528455335,120.35,,AAPL,121.21,121.48,118.92,120.35,94071234,2021-03-27 01:16:02,94071234
-0.6199999999999903,-0.01959349593495932,-0.0051,120.59,120.59,121.66,119.0,119.54,98844681,121.66,HISTORICAL_PRICES,AAPL,"Mar 25, 21",119.0,-0.01959349593495932,119.54,,AAPL,120.59,121.66,119.0,119.54,98844681,2021-03-26 00:48:02,98844681
-0.5,-0.023658536585365826,-0.0041,120.09,120.09,122.9,120.065,122.82,88530485,122.9,HISTORICAL_PRICES,AAPL,"Mar 24, 21",120.065,-0.023658536585365826,122.82,,AAPL,120.09,122.9,120.065,122.82,88530485,2021-03-25 00:48:07,88530485
2.450000000000003,-0.003739837398373933,0.0204,122.54,122.54,124.24,122.14,123.33,95467142,124.24,HISTORICAL_PRICES,AAPL,"Mar 23, 21",122.14,-0.003739837398373933,123.33,,AAPL,122.54,124.24,122.14,123.33,95467142,2021-03-24 01:00:20,95467142
0.8499999999999943,0.0031707317073170777,0.0069,123.39,123.39,123.87,120.26,120.33,111912284,123.87,HISTORICAL_PRICES,AAPL,"Mar 22, 21",120.26,0.0031707317073170777,120.33,,AAPL,123.39,123.87,120.26,120.33,111912284,2021-03-23 00:48:01,111912284
-3.4000000000000057,-0.024471544715447196,-0.0276,119.99,119.99,121.43,119.675,119.9,185549522,121.43,HISTORICAL_PRICES,AAPL,"Mar 19, 21",119.675,-0.024471544715447196,119.9,,AAPL,119.99,121.43,119.675,119.9,185549522,2021-03-20 01:16:05,185549522
